LINE,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,DRT,100,100,11965,"00 min, 11 sec"
DUA,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,OP,100,100,19157,"00 min, 19 sec"
DUA,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,WONG3,100,100,19157,"00 min, 19 sec"
LINE,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,OCHIAI,100,100,11965,"00 min, 11 sec"
LINE,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,KULCZYNSKI2,100,100,11965,"00 min, 11 sec"
LINE,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,WONG3,100,100,11965,"00 min, 11 sec"
DUA,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,TARANTULA,100,100,19157,"00 min, 19 sec"
DUA,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,KULCZYNSKI2,100,100,19157,"00 min, 19 sec"
LINE,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,TARANTULA,100,100,11965,"00 min, 11 sec"
DUA,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,DRT,100,100,19157,"00 min, 19 sec"
DUA,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,OCHIAI,100,100,19157,"00 min, 19 sec"
LINE,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,JACCARD,100,100,11965,"00 min, 11 sec"
LINE,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,OP,100,100,11965,"00 min, 11 sec"
DUA,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,MCCON,100,100,19157,"00 min, 19 sec"
DUA,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,JACCARD,100,100,19157,"00 min, 19 sec"
DUA,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,ZOLTAR,100,100,19157,"00 min, 19 sec"
LINE,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,ZOLTAR,100,100,11965,"00 min, 11 sec"
LINE,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,MCCON,100,100,11965,"00 min, 11 sec"
LINE,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,MINUS,100,100,11965,"00 min, 11 sec"
DUA,0.0,jsoup-1_6_1-2-TreeBuilderState$10-907,MINUS,100,100,19157,"00 min, 19 sec"
